path,bytes,reason
datasets/videofeedback/fake/Pika/0004397.mp4,112003,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004918.mp4,162096,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003608.mp4,179302,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004463.mp4,275950,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004479.mp4,168219,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001861.mp4,108999,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001924.mp4,178752,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000651.mp4,131634,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004865.mp4,144834,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004307.mp4,348821,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002822.mp4,236464,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006608.mp4,178816,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006728.mp4,161635,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002802.mp4,198680,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006657.mp4,130806,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002921.mp4,516599,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000716.mp4,279582,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000216.mp4,263015,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004861.mp4,167405,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004250.mp4,114548,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003722.mp4,174473,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005501.mp4,190644,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006782.mp4,207887,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001079.mp4,99025,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005269.mp4,335806,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006392.mp4,198951,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006809.mp4,83287,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005178.mp4,91066,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002965.mp4,143976,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001619.mp4,228815,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001835.mp4,121077,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006514.mp4,101259,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000659.mp4,96880,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002904.mp4,96251,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004362.mp4,163252,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001086.mp4,165855,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005742.mp4,74672,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003670.mp4,158103,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000199.mp4,220457,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001695.mp4,165082,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002484.mp4,110978,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002715.mp4,102735,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006584.mp4,156312,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002251.mp4,272884,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002821.mp4,157751,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004241.mp4,205473,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000410.mp4,165901,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000077.mp4,92474,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000083.mp4,70578,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000085.mp4,198800,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004747.mp4,123004,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003611.mp4,133257,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000161.mp4,161618,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002323.mp4,219117,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003458.mp4,118491,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005853.mp4,235075,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001262.mp4,147913,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001720.mp4,99961,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001361.mp4,146382,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003763.mp4,152535,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000746.mp4,294192,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005277.mp4,115682,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002561.mp4,89905,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002342.mp4,138368,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000568.mp4,270410,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002832.mp4,91784,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000567.mp4,108359,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003990.mp4,142652,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002693.mp4,136506,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002461.mp4,198614,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002884.mp4,453749,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001974.mp4,321367,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001503.mp4,186531,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006109.mp4,125704,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000468.mp4,221819,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005946.mp4,146467,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001628.mp4,132736,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004326.mp4,142702,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002421.mp4,81671,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000100.mp4,87968,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002602.mp4,110562,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002760.mp4,286410,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001602.mp4,129796,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001885.mp4,261041,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000729.mp4,147391,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000642.mp4,126231,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002400.mp4,411886,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006651.mp4,217976,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001996.mp4,122116,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001114.mp4,85442,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002159.mp4,225003,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000997.mp4,107054,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000335.mp4,89236,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003730.mp4,140805,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004240.mp4,85162,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003120.mp4,144389,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003208.mp4,247561,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004047.mp4,62498,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006810.mp4,93216,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003463.mp4,116214,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000954.mp4,117136,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003893.mp4,257901,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006432.mp4,123788,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002582.mp4,157706,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002803.mp4,137902,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004082.mp4,208744,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002546.mp4,253357,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004393.mp4,169022,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001556.mp4,195373,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001354.mp4,256989,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002273.mp4,100423,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001366.mp4,199867,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000087.mp4,174953,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001651.mp4,228265,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000579.mp4,266767,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001656.mp4,94205,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000456.mp4,194256,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005723.mp4,233651,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002714.mp4,239879,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001208.mp4,98134,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000240.mp4,276487,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002001.mp4,235418,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002974.mp4,257964,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002630.mp4,138325,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002619.mp4,309685,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001256.mp4,98221,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000082.mp4,84934,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001168.mp4,188417,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005427.mp4,316445,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002354.mp4,118974,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002110.mp4,207702,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005943.mp4,129171,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002770.mp4,222790,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001373.mp4,162664,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000051.mp4,291482,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001647.mp4,221746,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001301.mp4,64386,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002973.mp4,138637,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005305.mp4,124319,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005379.mp4,325172,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000991.mp4,162096,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001981.mp4,176207,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004971.mp4,119570,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000631.mp4,175794,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001159.mp4,89484,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004353.mp4,124204,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001849.mp4,187563,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002036.mp4,224417,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002190.mp4,89793,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002019.mp4,146467,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002499.mp4,318053,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000782.mp4,273800,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002913.mp4,149328,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002417.mp4,244865,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004319.mp4,140774,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002495.mp4,134911,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005635.mp4,220201,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000903.mp4,131068,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005339.mp4,122594,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004513.mp4,157656,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001043.mp4,181058,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001375.mp4,87551,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004127.mp4,100239,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001683.mp4,163357,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000220.mp4,169145,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002559.mp4,242413,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000930.mp4,157106,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000854.mp4,191998,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000521.mp4,225510,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006633.mp4,177507,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006786.mp4,138256,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004264.mp4,169121,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004043.mp4,106789,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002109.mp4,167770,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000896.mp4,162065,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001890.mp4,107224,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002275.mp4,145330,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001682.mp4,237867,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001474.mp4,224264,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002309.mp4,248413,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002204.mp4,70114,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003736.mp4,193228,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002545.mp4,260494,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001815.mp4,74672,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003821.mp4,99027,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000181.mp4,771752,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006875.mp4,161326,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006682.mp4,158491,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000348.mp4,117092,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000484.mp4,185784,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004577.mp4,94360,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001340.mp4,103398,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001516.mp4,225232,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005554.mp4,233475,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000133.mp4,149418,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005309.mp4,97551,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000177.mp4,350284,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000063.mp4,142652,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006652.mp4,208033,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002080.mp4,190292,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003932.mp4,129525,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003460.mp4,173105,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000904.mp4,306110,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001951.mp4,375134,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003560.mp4,92466,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006407.mp4,82053,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000383.mp4,102190,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001276.mp4,205989,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002788.mp4,131497,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003557.mp4,268845,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002890.mp4,112720,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001645.mp4,257497,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004267.mp4,162840,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005263.mp4,189510,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001349.mp4,235790,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000897.mp4,241031,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000509.mp4,109830,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002727.mp4,205219,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000370.mp4,176889,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004523.mp4,115238,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006284.mp4,110331,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005851.mp4,178752,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001787.mp4,264468,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003307.mp4,222202,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002088.mp4,179378,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005603.mp4,199142,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000724.mp4,138073,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002571.mp4,342679,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005803.mp4,184758,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004180.mp4,184171,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004829.mp4,149253,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002217.mp4,156450,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006581.mp4,159698,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001371.mp4,164797,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001536.mp4,103321,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005808.mp4,109305,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000273.mp4,174971,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002643.mp4,124827,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000910.mp4,103617,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001174.mp4,466171,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000334.mp4,226222,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002218.mp4,151977,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002353.mp4,194235,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002859.mp4,138256,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001450.mp4,103076,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002206.mp4,195730,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002002.mp4,149617,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002566.mp4,109537,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003210.mp4,232792,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0005511.mp4,194854,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000019.mp4,181692,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001965.mp4,210279,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002704.mp4,82162,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000421.mp4,211974,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0006144.mp4,156450,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001663.mp4,141459,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001857.mp4,234706,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001899.mp4,159269,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0001416.mp4,153007,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0003335.mp4,410731,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0000968.mp4,137174,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0002752.mp4,199375,P00-P11固定评测池之外的fake；不是按分数筛选
datasets/videofeedback/fake/Pika/0004195.mp4,84834,P00-P11固定评测池之外的fake；不是按分数筛选
