dataset,category,analysis_note,subset,source_model,filename,global_score,patch_score,alpha_score,alpha_minus_global_score,patch_minus_global_score,alpha_minus_patch_score
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,VideoCrafter2,2002745.mp4,0.0412349894042853,0.9400489330291748,0.4007605668542411,0.35952557744995584,0.8988139436248895,-0.5392883661749337
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,AnimateDiff,5000419.mp4,0.0166441017188603,0.9081861972808838,0.3732609399436697,0.3566168382248094,0.8915420955620235,-0.5349252573372141
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,AnimateDiff,5000254.mp4,0.0379974099364257,0.9217647314071656,0.3915043385247217,0.353506928588296,0.88376732147074,-0.5302603928824439
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,SoRA-Clip,s000095.mp4,0.0621615257829055,0.94539213180542,0.4154537681919113,0.3532922424090058,0.8832306060225146,-0.5299383636135087
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,LaVie-base,4004408.mp4,0.1038674358370614,0.9865930676460266,0.4569576885606475,0.3530902527235861,0.8827256318089652,-0.5296353790853792
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,VideoCrafter2,2006829.mp4,0.0062249823404756,0.8883088231086731,0.3590585186477546,0.35283353630727904,0.8820838407681975,-0.5292503044609185
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,LaVie-base,4004807.mp4,0.0358635507417,0.9135293960571288,0.3869298888678715,0.3510663381261715,0.8776658453154288,-0.5265995071892573
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,VideoCrafter2,2004089.mp4,0.087223334118201,0.9601470232009888,0.4363928097513161,0.3491694756331151,0.8729236890827877,-0.5237542134496727
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,LaVie-base,4000650.mp4,0.0355250765246056,0.9057597517967224,0.3836189466334523,0.34809387010884674,0.8702346752721168,-0.5221408051632701
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,ZeroScope-576w,8000640.mp4,0.0288733223451848,0.898504912853241,0.3767259585484073,0.3478526362032225,0.8696315905080562,-0.5217789543048337
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,VideoCrafter2,2004811.mp4,0.0067989168825052,0.8735293745994568,0.3534910999692858,0.34669218308678057,0.8667304577169516,-0.520038274630171
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Text2Video-Zero,1004886.mp4,0.0324346597598304,0.897156834602356,0.3783235296968406,0.3458888699370102,0.8647221748425256,-0.5188333049055154
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,LaVie-base,4002845.mp4,0.0453702613609606,0.9095342755317688,0.3910358670292839,0.3456656056683233,0.8641640141708082,-0.5184984085024849
videofeedback,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,LaVie-base,4003156.mp4,0.0469449022839651,0.9101715683937072,0.3922355687278619,0.34529066644389683,0.8632266661097421,-0.5179359996658452
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p101472.mp4,0.736358017424064,0.2030882388353347,0.5230501059885724,-0.21330791143549166,-0.5332697785887294,0.3199618671532377
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p005071.mp4,0.8611667059100541,0.3582107722759247,0.6599843324564023,-0.20118237345365175,-0.5029559336341294,0.30177356018047763
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p104747.mp4,0.8172092064987049,0.323235273361206,0.6196196332437053,-0.1975895732549996,-0.4939739331374989,0.2963843598824993
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p005015.mp4,0.8847274546738875,0.4016176164150238,0.6914835193703419,-0.19324393530354556,-0.48310983825886367,0.2898659029553181
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p106612.mp4,0.7379179420767601,0.2608823478221893,0.5471037043749318,-0.19081423770182826,-0.4770355942545708,0.28622135655274256
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p100850.mp4,0.804670944195903,0.3364950716495514,0.6174005951773623,-0.18727034901854067,-0.4681758725463516,0.28090552352781095
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p111478.mp4,0.7204791617612432,0.2636764645576477,0.537758082879805,-0.18272107888143818,-0.45680269720359545,0.27408161832215727
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p000714.mp4,0.8754267718389451,0.4186519384384155,0.6927168384787332,-0.1827099333602119,-0.4567748334005296,0.2740649000403177
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p008560.mp4,0.7134889333647281,0.2639460861682892,0.5336717944861525,-0.17981713887857553,-0.4495428471964389,0.26972570831786336
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p111472.mp4,0.628796797739581,0.1805392056703567,0.4494937609118912,-0.17930303682768978,-0.4482575920692243,0.2689545552415345
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p103018.mp4,0.5935954791617613,0.1455637216567993,0.4143827761597764,-0.17921270300198483,-0.44803175750496194,0.26881905450297716
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p106326.mp4,0.8820638097480574,0.4343382120132446,0.7029735706541324,-0.17909023909392507,-0.44772559773481285,0.2686353586408878
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p009127.mp4,0.6822168589592654,0.2381127476692199,0.5045752144432472,-0.17764164451601827,-0.44410411129004557,0.2664624667740273
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p100794.mp4,0.7017012008476572,0.2577696144580841,0.5241285662918279,-0.17757263455582928,-0.4439315863895731,0.2663589518337438
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p103460.mp4,0.8783258770897104,0.4389460682868957,0.7025739535685845,-0.1757519235211259,-0.43937980880281474,0.26362788528168885
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p107647.mp4,0.7439663291735343,0.3177450895309448,0.5734778333164985,-0.17048849585703585,-0.4262212396425895,0.25573274378555366
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p104553.mp4,0.6960060042382858,0.274117648601532,0.5272506619835843,-0.16875534225470157,-0.42188835563675386,0.2531330133820523
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p002166.mp4,0.7644955262538262,0.3455392122268677,0.5969130006430428,-0.16758252561078346,-0.41895631402695854,0.2513737884161751
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,DiDeMo,p004607.mp4,0.5022368730868849,0.0833578407764434,0.3346852601627083,-0.16755161292417664,-0.41887903231044155,0.2513274193862649
videofeedback,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,Panda70M,p109351.mp4,0.665572757240405,0.2578186392784118,0.5024711100556076,-0.16310164718479736,-0.4077541179619932,0.24465247077719582
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4001104.mp4,0.0234430186013656,0.9839460849761964,0.4076442451512979,0.3842012265499323,0.9605030663748308,-0.5763018398248985
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2001966.mp4,0.0012950317871438,0.910392165184021,0.3649338851458947,0.3636388533587509,0.9090971333968771,-0.5454582800381262
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4002630.mp4,0.0861343301153755,0.9948039054870604,0.4496021602640495,0.363467830148674,0.9086695753716849,-0.5452017452230109
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2000555.mp4,0.058894513774429,0.9663479924201964,0.421875905232736,0.362981391458307,0.9074534786457674,-0.5444720871874604
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2002317.mp4,0.0037673651989639,0.9098774194717408,0.3662113869080747,0.3624440217091108,0.9061100542727769,-0.5436660325636662
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4004413.mp4,0.067179773958088,0.9677451252937316,0.4274059144923454,0.3602261405342574,0.9005653513356435,-0.5403392108013862
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2002745.mp4,0.0412349894042853,0.9400489330291748,0.4007605668542411,0.35952557744995584,0.8988139436248895,-0.5392883661749337
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,AnimateDiff,5000419.mp4,0.0166441017188603,0.9081861972808838,0.3732609399436697,0.3566168382248094,0.8915420955620235,-0.5349252573372141
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,AnimateDiff,5000254.mp4,0.0379974099364257,0.9217647314071656,0.3915043385247217,0.353506928588296,0.88376732147074,-0.5302603928824439
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,SoRA-Clip,s000095.mp4,0.0621615257829055,0.94539213180542,0.4154537681919113,0.3532922424090058,0.8832306060225146,-0.5299383636135087
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4004408.mp4,0.1038674358370614,0.9865930676460266,0.4569576885606475,0.3530902527235861,0.8827256318089652,-0.5296353790853792
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2006829.mp4,0.0062249823404756,0.8883088231086731,0.3590585186477546,0.35283353630727904,0.8820838407681975,-0.5292503044609185
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4004807.mp4,0.0358635507417,0.9135293960571288,0.3869298888678715,0.3510663381261715,0.8776658453154288,-0.5265995071892573
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2004089.mp4,0.087223334118201,0.9601470232009888,0.4363928097513161,0.3491694756331151,0.8729236890827877,-0.5237542134496727
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4000650.mp4,0.0355250765246056,0.9057597517967224,0.3836189466334523,0.34809387010884674,0.8702346752721168,-0.5221408051632701
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,ZeroScope-576w,8000640.mp4,0.0288733223451848,0.898504912853241,0.3767259585484073,0.3478526362032225,0.8696315905080562,-0.5217789543048337
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,VideoCrafter2,2004811.mp4,0.0067989168825052,0.8735293745994568,0.3534910999692858,0.34669218308678057,0.8667304577169516,-0.520038274630171
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,Text2Video-Zero,1004886.mp4,0.0324346597598304,0.897156834602356,0.3783235296968406,0.3458888699370102,0.8647221748425256,-0.5188333049055154
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4002845.mp4,0.0453702613609606,0.9095342755317688,0.3910358670292839,0.3456656056683233,0.8641640141708082,-0.5184984085024849
videofeedback,generated_patch_global_conflict,patch 分支显著高于 global，适合检查局部证据是否误导融合。,annotated,LaVie-base,4003156.mp4,0.0469449022839651,0.9101715683937072,0.3922355687278619,0.34529066644389683,0.8632266661097421,-0.5179359996658452
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1000945.mp4,0.929347186249117,0.9042401909828186,0.9193043881425976,-0.010042798106519424,-0.02510699526629845,0.015064197159779025
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1002458.mp4,0.7584324228867436,0.9152205586433412,0.8211476771893826,0.06271525430263902,0.15678813575659756,-0.09407288145395853
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,LaVie-base,4000576.mp4,0.8148104544384271,0.78519606590271,0.8029646990241404,-0.011845755414286785,-0.029614388535717184,0.0177686331214304
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,ModelScope,3000848.mp4,0.8951465740522722,0.6400244832038879,0.7930977377129185,-0.10204883633935369,-0.2551220908483842,0.15307325450903053
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,ModelScope,3004838.mp4,0.7920002354603249,0.7895097732543945,0.7910040505779528,-0.0009961848823721864,-0.0024904622059304105,0.001494277323558224
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1000968.mp4,0.7043059806922534,0.856666624546051,0.7652502382337725,0.06094425754151911,0.15236064385379766,-0.09141638631227855
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1002250.mp4,0.6764333647280434,0.8939460515975952,0.7634384394758642,0.08700507474782082,0.21751268686955183,-0.130507612121731
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1001779.mp4,0.7627590063574288,0.7501960396766663,0.7577338196851238,-0.005025186672305004,-0.01256296668076251,0.007537780008457506
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1000937.mp4,0.7251000706380974,0.7876715660095215,0.7501286687866671,0.025028598148569614,0.06257149537142404,-0.03754289722285442
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1001056.mp4,0.6317547680715799,0.9157353043556212,0.7453469825851964,0.11359221451361645,0.2839805362840413,-0.17038832177042484
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1000341.mp4,0.5976571697668942,0.9617156982421876,0.7432805811570116,0.14562341139011736,0.3640585284752934,-0.21843511708517604
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1002423.mp4,0.6115051801271485,0.9381617307662964,0.7421678003828076,0.1306626202556591,0.3266565506391479,-0.19599393038348878
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1000961.mp4,0.6733135154226513,0.8294607400894165,0.7357724052893574,0.06245888986670611,0.15614722466676523,-0.09368833480005911
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1002211.mp4,0.6353013892159172,0.8813234567642212,0.7337102162352388,0.09840882701932163,0.24602206754830402,-0.1476132405289824
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1002229.mp4,0.6057952672474688,0.9168382287025452,0.7302124518294993,0.12441718458203055,0.31104296145507637,-0.18662577687304582
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Fast-SVD,9000330.mp4,0.6705615728749705,0.8144362568855286,0.7281114464791938,0.057549873604223256,0.14387468401055803,-0.08632481040633477
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Pika,0003718.mp4,0.7995643983988698,0.6198038458824158,0.7276601773922882,-0.07190422100658167,-0.17976055251645406,0.1078563315098724
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1001569.mp4,0.7357840828820343,0.7047794461250305,0.7233822281792328,-0.012401854702801529,-0.031004636757003823,0.018602782054202294
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1004373.mp4,0.5588062161525783,0.9684558510780334,0.7226660701227603,0.163859853970182,0.40964963492545514,-0.24578978095527315
videofeedback,generated_alpha_still_high,Alpha-STALLED 仍最难识别的生成视频。,annotated,Text2Video-Zero,1001650.mp4,0.5865905344949376,0.9243382215499878,0.7216896093169577,0.1350990748220201,0.3377476870550502,-0.2026486122330301
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p106966.mp4,0.004841652931481,0.0013970588333904,0.0034638152922447,-0.0013778376392363,-0.0034445940980906004,0.0020667564588543004
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p106439.mp4,0.0066811867200376,0.0018872549990192,0.0047636140316302,-0.0019175726884073999,-0.004793931721018401,0.0028763590326110005
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p100187.mp4,0.0051801271485754,0.0090931374579668,0.0067453312723319,0.0015652041237565004,0.003913010309391399,-0.002347806185634899
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p100866.mp4,0.008447139157052,0.0048529412597417,0.0070094599981278,-0.0014376791589241992,-0.0035941978973102993,0.0021565187383861
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p109044.mp4,0.002957970331999,0.0143382363021373,0.0075100767200543,0.0045521063880553,0.0113802659701383,-0.006828159582083
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p106149.mp4,0.0080056510477984,0.0086029414087533,0.0082445671921803,0.000238916144381901,0.0005972903609549,-0.00035837421657299896
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p105645.mp4,0.0083735578055097,0.0100000007078051,0.0090241349664278,0.0006505771609180994,0.0016264429022953986,-0.0009758657413772992
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p101355.mp4,0.0113315281375088,0.0071568628773093,0.009661662033429,-0.0016698661040797994,-0.0041746652601995,0.0025047991561197008
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p103773.mp4,0.0103602542971509,0.0091911759227514,0.0098926229473911,-0.0004676313497598006,-0.0011690783743994997,0.0007014470246396991
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p106104.mp4,0.0124352484106428,0.0078921569511294,0.0106180118268374,-0.0018172365838053997,-0.0045430914595134,0.0027258548757080007
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p102734.mp4,0.0017953849776312,0.0242401957511901,0.0107733092870547,0.008977924309423499,0.0224448107735589,-0.0134668864641354
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p103022.mp4,0.0180715799387803,0.000539215747267,0.0110586342621749,-0.0070129456766054015,-0.0175323641915133,0.0105194185149079
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p108736.mp4,0.0049888156345655,0.0210784319788217,0.0114246621722679,0.0064358465377024,0.0160896163442562,-0.009653769806553799
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,DiDeMo,p002562.mp4,0.0071373910995997,0.0182843133807182,0.0115961600120471,0.004458768912447401,0.0111469222811185,-0.006688153368671099
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,DiDeMo,p004212.mp4,0.01189074640923,0.0117647051811218,0.0118403299179867,-5.041649124329882e-05,-0.00012604122810819934,7.562473686490052e-05
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p109626.mp4,0.0108900400282552,0.0147058814764022,0.012416376607514,0.0015263365792588003,0.003815841448146999,-0.0022895048688881987
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p106927.mp4,0.0043707322816105,0.0260784309357404,0.0130538117432624,0.0086830794616519,0.0217076986541299,-0.013024619192478002
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,DiDeMo,p008088.mp4,0.0103602542971509,0.0172303915023803,0.0131083091792426,0.0027480548820917,0.006870137205229401,-0.0041220823231377015
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p105198.mp4,0.0157169766894278,0.010931372642517,0.0138027350706634,-0.0019142416187643996,-0.0047856040469108005,0.002871362428146401
videofeedback,real_alpha_low,Alpha-STALLED 最容易误伤的真实视频。,real,Panda70M,p104674.mp4,0.0085795855898281,0.0216911770403385,0.0138242221700322,0.0052446365802041005,0.013111591450510399,-0.007866954870306298
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_98.mp4,0.0456498704968212,0.9229968190193176,0.3965886499058198,0.35093877940899865,0.8773469485224964,-0.5264081691134979
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_666.mp4,0.0080645161290322,0.8742688298225403,0.3545462416064355,0.3464817254774033,0.866204313693508,-0.5197225882161047
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_89.mp4,0.0793206969625618,0.9361377954483032,0.4220475363568584,0.3427268393942966,0.8568170984857414,-0.5140902590914449
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_867.mp4,0.0243259948198728,0.8794671297073364,0.3663824487748582,0.3420564539549854,0.8551411348874636,-0.5130846809324783
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_696.mp4,0.0204114669178243,0.869130551815033,0.3598991008767078,0.3394876339588835,0.8487190848972087,-0.5092314509383251
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,ModelScope,modelscope_323.mp4,0.0685189545561573,0.9115083813667296,0.4057147252803862,0.3371957707242289,0.8429894268105723,-0.5057936560863434
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,WildScrape,D332.mp4,0.1048681422180362,0.9450420141220092,0.4409376909796254,0.3360695487615892,0.840173871903973,-0.5041043231423838
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_1371.mp4,0.047298092771368,0.8832831978797913,0.3816921348147373,0.3343940420433693,0.8359851051084233,-0.501591063065054
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_167.mp4,0.02254532611255,0.8551883101463318,0.3556025197260627,0.3330571936135127,0.8326429840337818,-0.49958579042026907
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_501.mp4,0.1023222274546738,0.928235113620758,0.4326873819211074,0.3303651544664336,0.8259128861660842,-0.49554773169965055
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_801.mp4,0.0093742641864845,0.8226362466812134,0.334679057184376,0.3253047929978915,0.8132619824947289,-0.48795718949683736
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_671.mp4,0.0358341182010831,0.8479066491127014,0.3606631305657304,0.3248290123646473,0.8120725309116184,-0.487243518546971
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_662.mp4,0.0535525076524605,0.8626301884651184,0.3771835799775236,0.3236310723250631,0.8090776808126579,-0.4854466084875948
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_101.mp4,0.0060925359076995,0.8138321042060852,0.3291883632270538,0.3230958273193543,0.8077395682983857,-0.4846437409790314
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_1362.mp4,0.0201024252413468,0.8189101815223694,0.3396255277537558,0.319523102512409,0.7988077562810226,-0.47928465376861357
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_59.mp4,0.0371291499882269,0.8267127275466919,0.3529625810116129,0.31583343102338596,0.789583577558465,-0.473750146535079
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_1381.mp4,0.0082999764539675,0.795813262462616,0.3233052908574269,0.31500531440345936,0.7875132860086484,-0.4725079716051891
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Show_1,show1_98.mp4,0.0799093477748999,0.8642728328704834,0.3936547418131333,0.3137453940382334,0.7843634850955835,-0.4706180910573501
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,MorphStudio,MorphStudio_88.mp4,0.0403814457263951,0.8246995210647583,0.3541086758617404,0.3137272301353453,0.7843180753383632,-0.4705908452030179
genvideo,generated_score_increased_by_alpha,生成视频被 Alpha-STALLED 打得更像真实，可能削弱检测。,annotated,Lavie,lavie_1361.mp4,0.010625147162703,0.7935697436332703,0.3238029857509299,0.3131778385882269,0.7829445964705672,-0.46976675788234035
genvideo,real_score_decreased_by_alpha,真实视频被 Alpha-STALLED 打得更像生成，可能削弱真实召回。,real,MSR-VTT,video8981.mp4,0.9320991287967976,0.1963842064142227,0.6378131598437676,-0.29428596895302994,-0.7357149223825749,0.4414289534295449
